Compound,Space_Group,Crystal_System,cluster_id,Representative_Compound
Ba4(PtO3)3_1,1,triclinic,157,SmScS3_62
Ba4Bi(IrO4)3_12,12,monoclinic,11,BaCaDyNbO6_216
Ba4Bi(PbO4)3_10,10,monoclinic,14,BaSrNdSbO6_216
Ba4Bi(PbO4)3_12,12,monoclinic,14,BaSrNdSbO6_216
Ba4Bi(PbO4)3_123,123,tetragonal,14,BaSrNdSbO6_216
Ba4Ca(RhO3)4_1,1,triclinic,160,Sr2NdMnO6_225
Ba4Ca(RhO3)4_8,8,monoclinic,160,Sr2NdMnO6_225
Ba4CaTi5O15_123,123,tetragonal,158,Sr2CrSbO6_12
Ba4CaZr5O15_65,65,orthorhombic,8,Ba2TmMoO6_225
Ba4CaZr5O15_83,83,tetragonal,8,Ba2TmMoO6_225
Ba4Ce(RuO4)3_12,12,monoclinic,160,Sr2NdMnO6_225
Ba4Ce2In2O11_6,6,monoclinic,14,BaSrNdSbO6_216
Ba4Er(RuO4)3_166,166,trigonal,160,Sr2NdMnO6_225
Ba4Fe2MoWO12_166,166,trigonal,166,SrPrZnBiO6_216
Ba4Ir3O10_14,14,monoclinic,157,SmScS3_62
Ba4La(RuO4)3_12,12,monoclinic,160,Sr2NdMnO6_225
Ba4Li(BiO4)3_229,229,cubic,12,BaCaLaSbO6_216
Ba4Li(RhO3)4_1,1,triclinic,160,Sr2NdMnO6_225
Ba4Na(BiO4)3_229,229,cubic,12,BaCaLaSbO6_216
Ba4Na(IrO4)3_229,229,cubic,166,SrPrZnBiO6_216
Ba4Na(RuO4)3_186,186,hexagonal,9,Ba3FeRu2O9_194
Ba4Nd(IrO4)3_12,12,monoclinic,11,BaCaDyNbO6_216
Ba4Pr3BiO12_2,2,triclinic,5,Ba2CePaO6_225
Ba4ScTi4BiO15_65,65,orthorhombic,158,Sr2CrSbO6_12
Ba4Sm(RuO4)3_12,12,monoclinic,160,Sr2NdMnO6_225
Ba4Sr(FeO3)5_123,123,tetragonal,158,Sr2CrSbO6_12
Ba4Sr(FeO3)5_99,99,tetragonal,158,Sr2CrSbO6_12
Ba4Sr(SnO3)5_166,166,trigonal,8,Ba2TmMoO6_225
Ba4Sr4CoCu7O24_8,8,monoclinic,161,Sr3La7Mn7(FeO10)3_1
Ba4Ta2O9_14,14,monoclinic,7,Ba2TmMgNbO6_71
Ba4Ta2TiZnO12_141,141,tetragonal,166,SrPrZnBiO6_216
Ba4Tb(RuO4)3_166,166,trigonal,160,Sr2NdMnO6_225
Ba4Y2Cu4W2O17_1,1,triclinic,166,SrPrZnBiO6_216
Ba4YCu(WO6)2_123,123,tetragonal,8,Ba2TmMoO6_225
Ba4Zr(RuO4)3_166,166,trigonal,160,Sr2NdMnO6_225
Ba4Zr3TiO12_123,123,tetragonal,8,Ba2TmMoO6_225
Ba5Ca2Nb3O15_87,87,tetragonal,14,BaSrNdSbO6_216
Ba5Fe3W2O15_87,87,tetragonal,166,SrPrZnBiO6_216
Ba5Hf4S13_139,139,tetragonal,28,Cs2InBiF6_225
Ba5Li2(TeO5)3_87,87,tetragonal,166,SrPrZnBiO6_216
Ba6Hf5S16_139,139,tetragonal,28,Cs2InBiF6_225
Ba6Li2Ti7Nb9O42_8,8,monoclinic,60,In9Pb4S17_55
Ba6Mg(IrO3)6_1,1,triclinic,166,SrPrZnBiO6_216
Ba6Mg(IrO3)6_2,2,triclinic,166,SrPrZnBiO6_216
Ba6Mg(IrO3)6_5,5,monoclinic,166,SrPrZnBiO6_216
Ba6Na2Mn2Nb2O17_194,194,hexagonal,11,BaCaDyNbO6_216
Ba6Na2Nb2V2O17_194,194,hexagonal,11,BaCaDyNbO6_216
Ba6Na2Ta2Mn2O17_194,194,hexagonal,11,BaCaDyNbO6_216
Ba6Na2Ta2V2O17_194,194,hexagonal,11,BaCaDyNbO6_216
Ba6Na2V2Sb2O17_194,194,hexagonal,11,BaCaDyNbO6_216
Ba6Sr2CoCu7O24_38,38,orthorhombic,96,La2NiMoO6_225
Ba6Ti5PtO18_156,156,trigonal,9,Ba3FeRu2O9_194
Ba6Tl2NCl_225,225,cubic,35,Cs2NaNdBr6_225
Ba7Na3Ti7Nb3O30_6,6,monoclinic,159,Sr2HfCrO6_12
Ba7Sr(CuO3)8_221,221,cubic,96,La2NiMoO6_225
Ba7SrCoCu7O24_160,160,trigonal,96,La2NiMoO6_225
Ba8LiNb7O24_156,156,trigonal,160,Sr2NdMnO6_225
Ba8Sr3Ca(WO6)4_2,2,triclinic,12,BaCaLaSbO6_216
Ba8Y4Cu(WO8)3_139,139,tetragonal,14,BaSrNdSbO6_216
BaAlO3_221,221,cubic,100,LaMgO3_221
BaAuO3_221,221,cubic,8,Ba2TmMoO6_225
BaBiO3_12,12,monoclinic,14,BaSrNdSbO6_216
BaBiO3_14,14,monoclinic,14,BaSrNdSbO6_216
BaBiO3_148,148,trigonal,14,BaSrNdSbO6_216
BaBiO3_155,155,trigonal,6,Ba2ErPaO6_225
BaBiO3_221,221,cubic,6,Ba2ErPaO6_225
BaBO3_221,221,cubic,103,LiCeO3_221
BaCaCeGeO6_216,216,cubic,166,SrPrZnBiO6_216
BaCaCeHfO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaCeSnO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaCeSnO6_216,216,cubic,12,BaCaLaSbO6_216
BaCaCeZrO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaCeZrO6_216,216,cubic,12,BaCaLaSbO6_216
BaCaCuBiO6_216,216,cubic,130,NaPrYSbO6_216
BaCaDyBiO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaDyFeO6_216,216,cubic,130,NaPrYSbO6_216
BaCaDyNbO6_216,216,cubic,11,BaCaDyNbO6_216
BaCaDySbO6_216,216,cubic,11,BaCaDyNbO6_216
BaCaDyVO6_216,216,cubic,130,NaPrYSbO6_216
BaCaEuBiO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaEuBiO6_216,216,cubic,12,BaCaLaSbO6_216
BaCaEuFeO6_216,216,cubic,170,TlCuF3_123
BaCaEuNbO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaEuNbO6_216,216,cubic,11,BaCaDyNbO6_216
BaCaEuSbO6_216,216,cubic,11,BaCaDyNbO6_216
BaCaEuSbO6_48,48,orthorhombic,11,BaCaDyNbO6_216
BaCaEuSeO6_216,216,cubic,166,SrPrZnBiO6_216
BaCaEuWO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaGdBiO6_216,216,cubic,12,BaCaLaSbO6_216
BaCaGdNbO6_16,16,orthorhombic,11,BaCaDyNbO6_216
BaCaGdSbO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaGdSbO6_48,48,orthorhombic,11,BaCaDyNbO6_216
BaCaLaBiO6_216,216,cubic,12,BaCaLaSbO6_216
BaCaLaSbO6_216,216,cubic,12,BaCaLaSbO6_216
BaCaNbWO6_216,216,cubic,130,NaPrYSbO6_216
BaCaNdMnO6_216,216,cubic,170,TlCuF3_123
BaCaNdSbO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaNdSbO6_216,216,cubic,12,BaCaLaSbO6_216
BaCaO3_221,221,cubic,13,BaCaO3_221
BaCaPrFeO6_216,216,cubic,130,NaPrYSbO6_216
BaCaPrSbO6_216,216,cubic,160,Sr2NdMnO6_225
BaCaSmBiO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaSmBiO6_216,216,cubic,12,BaCaLaSbO6_216
BaCaSmFeO6_216,216,cubic,170,TlCuF3_123
BaCaSmNbO6_216,216,cubic,12,BaCaLaSbO6_216
BaCaSmSbO6_16,16,orthorhombic,11,BaCaDyNbO6_216
BaCaSmSbO6_2,2,triclinic,11,BaCaDyNbO6_216
BaCaYSbO6_216,216,cubic,11,BaCaDyNbO6_216
BaCaZrWO6_216,216,cubic,130,NaPrYSbO6_216
BaCe2EuO6_123,123,tetragonal,6,Ba2ErPaO6_225
BaCeEuCrO6_216,216,cubic,53,EuMoO3_221
BaCeEuHfO6_216,216,cubic,14,BaSrNdSbO6_216
BaCeEuHfO6_48,48,orthorhombic,14,BaSrNdSbO6_216
BaCeEuNbO6_2,2,triclinic,14,BaSrNdSbO6_216
BaCeEuSbO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaCeEuWO6_16,16,orthorhombic,6,Ba2ErPaO6_225
BaCeEuWO6_2,2,triclinic,14,BaSrNdSbO6_216
BaCeEuWO6_216,216,cubic,14,BaSrNdSbO6_216
BaCeO3_62,62,orthorhombic,6,Ba2ErPaO6_225
BaCoO3_8,8,monoclinic,168,Tl2SnO3_62
BaCrInWO6_216,216,cubic,159,Sr2HfCrO6_12
BaCrO3_194,194,hexagonal,59,GdMnO3_62
BaCuO3_221,221,cubic,96,La2NiMoO6_225
BaDyNbSnO6_2,2,triclinic,8,Ba2TmMoO6_225
BaErO3_221,221,cubic,6,Ba2ErPaO6_225
BaEuBiSbO6_2,2,triclinic,14,BaSrNdSbO6_216
BaEuCrBiO6_216,216,cubic,166,SrPrZnBiO6_216
BaEuDyMnO6_216,216,cubic,166,SrPrZnBiO6_216
BaEuDySbO6_48,48,orthorhombic,8,Ba2TmMoO6_225
BaEuDySnO6_216,216,cubic,14,BaSrNdSbO6_216
BaEuDyWO6_216,216,cubic,8,Ba2TmMoO6_225
BaEuFe2O5_123,123,tetragonal,161,Sr3La7Mn7(FeO10)3_1
BaEuFeSnO6_216,216,cubic,158,Sr2CrSbO6_12
BaEuHfSnO6_216,216,cubic,53,EuMoO3_221
BaEuNbInO6_216,216,cubic,53,EuMoO3_221
BaEuNbSbO6_2,2,triclinic,8,Ba2TmMoO6_225
BaEuNbSbO6_216,216,cubic,14,BaSrNdSbO6_216
BaEuSnBiO6_216,216,cubic,14,BaSrNdSbO6_216
BaEuTiBiO6_2,2,triclinic,160,Sr2NdMnO6_225
BaEuVBiO6_216,216,cubic,160,Sr2NdMnO6_225
BaEuYCrO6_216,216,cubic,53,EuMoO3_221
BaEuZr2O6_123,123,tetragonal,8,Ba2TmMoO6_225
BaHfO3_99,99,tetragonal,8,Ba2TmMoO6_225
BaHfS3_1,1,triclinic,28,Cs2InBiF6_225
BaHfS3_62,62,orthorhombic,28,Cs2InBiF6_225
BaHfTiInO6_216,216,cubic,166,SrPrZnBiO6_216
BaIrO3_12,12,monoclinic,157,SmScS3_62
BaIrO3_15,15,monoclinic,166,SrPrZnBiO6_216
BaIrO3_221,221,cubic,53,EuMoO3_221
BaLa(CoO3)2_225,225,cubic,161,Sr3La7Mn7(FeO10)3_1
BaLa2TiCr2O9_65,65,orthorhombic,161,Sr3La7Mn7(FeO10)3_1
BaLa3Mn4O12_167,167,trigonal,161,Sr3La7Mn7(FeO10)3_1
BaLa4TiCr4O15_1,1,triclinic,161,Sr3La7Mn7(FeO10)3_1
BaLa5TiCr5O18_1,1,triclinic,161,Sr3La7Mn7(FeO10)3_1
BaLa7Mg5Nb3O24_1,1,triclinic,159,Sr2HfCrO6_12
BaLaCoIrO6_1,1,triclinic,159,Sr2HfCrO6_12
BaLaCoSbO6_82,82,tetragonal,53,EuMoO3_221
BaLaCrMoO6_216,216,cubic,53,EuMoO3_221
BaLaMgBiO6_216,216,cubic,130,NaPrYSbO6_216
BaLaMgTaO6_216,216,cubic,166,SrPrZnBiO6_216
BaLaMn2O6_123,123,tetragonal,161,Sr3La7Mn7(FeO10)3_1
BaLaMn2O6_225,225,cubic,161,Sr3La7Mn7(FeO10)3_1
BaLaMnMoO6_216,216,cubic,53,EuMoO3_221
BaLaMnRuO6_8,8,monoclinic,53,EuMoO3_221
BaLaNiRuO6_82,82,tetragonal,96,La2NiMoO6_225
BaLaTaZnO6_216,216,cubic,166,SrPrZnBiO6_216
BaLaTiCrO6_216,216,cubic,96,La2NiMoO6_225
BaLaTiCuO6_216,216,cubic,161,Sr3La7Mn7(FeO10)3_1
BaLaTiCuO6_51,51,orthorhombic,161,Sr3La7Mn7(FeO10)3_1
BaLaTiFeO6_216,216,cubic,96,La2NiMoO6_225
BaLaZnRuO6_1,1,triclinic,53,EuMoO3_221
BaLu2O4_63,63,orthorhombic,168,Tl2SnO3_62
BaMnO2_62,62,orthorhombic,60,In9Pb4S17_55
BaMnO3_221,221,cubic,158,Sr2CrSbO6_12
BaMoO3_221,221,cubic,53,EuMoO3_221
BaNaCaMnO6_216,216,cubic,144,Rb2LiRhF6_225
BaNaCeSbO6_216,216,cubic,11,BaCaDyNbO6_216
BaNaCeWO6_216,216,cubic,11,BaCaDyNbO6_216
BaNaDyWO6_216,216,cubic,11,BaCaDyNbO6_216
BaNaEuMnO6_216,216,cubic,170,TlCuF3_123
BaNaGdWO6_216,216,cubic,11,BaCaDyNbO6_216
BaNaHfBiO6_216,216,cubic,11,BaCaDyNbO6_216
BaNaLaMnO6_216,216,cubic,134,NaSrNdWO6_216
BaNaLaWO6_216,216,cubic,12,BaCaLaSbO6_216
BaNaMnBiO6_216,216,cubic,132,NaSr2OsO6_225
BaNaNdFeO6_216,216,cubic,130,NaPrYSbO6_216
BaNaNdSeO6_216,216,cubic,130,NaPrYSbO6_216
BaNaPrFeO6_216,216,cubic,130,NaPrYSbO6_216
BaNaPrSbO6_48,48,orthorhombic,12,BaCaLaSbO6_216
BaNaPrWO6_48,48,orthorhombic,11,BaCaDyNbO6_216
BaNaSbWO6_216,216,cubic,11,BaCaDyNbO6_216
BaNaSmSeO6_216,216,cubic,130,NaPrYSbO6_216
BaNaSr3(SbO4)3_20,20,orthorhombic,166,SrPrZnBiO6_216
BaNaSrMnO6_216,216,cubic,170,TlCuF3_123
BaNaYWO6_216,216,cubic,130,NaPrYSbO6_216
BaNbNO2_123,123,tetragonal,8,Ba2TmMoO6_225
BaNbO3_221,221,cubic,53,EuMoO3_221
BaNd(CoO3)2_123,123,tetragonal,161,Sr3La7Mn7(FeO10)3_1
BaNd(CoO3)2_47,47,orthorhombic,161,Sr3La7Mn7(FeO10)3_1
BaNdEuBiO6_2,2,triclinic,6,Ba2ErPaO6_225
BaNdEuBiO6_216,216,cubic,6,Ba2ErPaO6_225
BaNdEuFeO6_216,216,cubic,8,Ba2TmMoO6_225
BaNdEuSbO6_2,2,triclinic,14,BaSrNdSbO6_216
BaNdEuVO6_216,216,cubic,14,BaSrNdSbO6_216
BaNdFeCoO6_99,99,tetragonal,161,Sr3La7Mn7(FeO10)3_1
BaNdMn2O6_123,123,tetragonal,161,Sr3La7Mn7(FeO10)3_1
BaNdMnSnO6_216,216,cubic,53,EuMoO3_221
BaNdNiBiO6_216,216,cubic,166,SrPrZnBiO6_216
BaNdNiSbO6_7,7,monoclinic,158,Sr2CrSbO6_12
BaNdZr2O6_123,123,tetragonal,8,Ba2TmMoO6_225
BaNdZr2O6_221,221,cubic,8,Ba2TmMoO6_225
BaNiO3_221,221,cubic,158,Sr2CrSbO6_12
BaPaO3_221,221,cubic,5,Ba2CePaO6_225
BaPbO3_221,221,cubic,148,Rb3MoF6_225
BaPbO3_74,74,orthorhombic,14,BaSrNdSbO6_216
BaPr(CoO3)2_99,99,tetragonal,161,Sr3La7Mn7(FeO10)3_1
BaPr2Mn3O9_12,12,monoclinic,161,Sr3La7Mn7(FeO10)3_1
BaPrDyTiO6_216,216,cubic,160,Sr2NdMnO6_225
BaPrEuFeO6_216,216,cubic,8,Ba2TmMoO6_225
BaPrEuWO6_2,2,triclinic,14,BaSrNdSbO6_216
BaPrFeSnO6_216,216,cubic,53,EuMoO3_221
BaPrNbCoO6_216,216,cubic,53,EuMoO3_221
BaPrO3_62,62,orthorhombic,5,Ba2CePaO6_225
BaPrTaCoO6_7,7,monoclinic,166,SrPrZnBiO6_216
BaPtO3_194,194,hexagonal,166,SrPrZnBiO6_216
BaPuO3_221,221,cubic,6,Ba2ErPaO6_225
BaPuO3_62,62,orthorhombic,6,Ba2ErPaO6_225
BaReO3_221,221,cubic,53,EuMoO3_221
BaRhO3_221,221,cubic,53,EuMoO3_221
BaRuO3_194,194,hexagonal,59,GdMnO3_62
BaRuO3_221,221,cubic,53,EuMoO3_221
BaScO3_221,221,cubic,160,Sr2NdMnO6_225
BaSiO3_166,166,trigonal,164,Sr8MgMn6O20_1
BaSiO3_194,194,hexagonal,97,La3Mn3O10_1
BaSiO3_221,221,cubic,97,La3Mn3O10_1
BaSmCrSnO6_216,216,cubic,53,EuMoO3_221
BaSmEuFeO6_216,216,cubic,8,Ba2TmMoO6_225
BaSmEuSbO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSnO3_74,74,orthorhombic,8,Ba2TmMoO6_225
BaSr(FeO3)2_123,123,tetragonal,96,La2NiMoO6_225
BaSr(MoO3)2_225,225,cubic,53,EuMoO3_221
BaSr(PbO3)2_26,26,orthorhombic,14,BaSrNdSbO6_216
BaSr(SnO3)2_123,123,tetragonal,53,EuMoO3_221
BaSr2(SnO3)3_5,5,monoclinic,53,EuMoO3_221
BaSr2UO6_7,7,monoclinic,12,BaCaLaSbO6_216
BaSr3Ti4O12_123,123,tetragonal,161,Sr3La7Mn7(FeO10)3_1
BaSr3Zr4O12_6,6,monoclinic,8,Ba2TmMoO6_225
BaSr4(FeO3)5_65,65,orthorhombic,161,Sr3La7Mn7(FeO10)3_1
BaSr7(FeO3)8_221,221,cubic,161,Sr3La7Mn7(FeO10)3_1
BaSr7Co4(CuO6)4_160,160,trigonal,163,Sr6Ca2Fe5(CoO8)3_3
BaSr7Co5(CuO8)3_8,8,monoclinic,163,Sr6Ca2Fe5(CoO8)3_3
BaSr7Co6(CuO12)2_38,38,orthorhombic,163,Sr6Ca2Fe5(CoO8)3_3
BaSr7Mn2(FeO4)6_38,38,orthorhombic,161,Sr3La7Mn7(FeO10)3_1
BaSr7MnFe7O24_160,160,trigonal,161,Sr3La7Mn7(FeO10)3_1
BaSr7Ti6Mn2O24_38,38,orthorhombic,161,Sr3La7Mn7(FeO10)3_1
BaSrBiSbO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrCaFeO6_216,216,cubic,170,TlCuF3_123
BaSrCaMnO6_216,216,cubic,160,Sr2NdMnO6_225
BaSrCaMoO6_216,216,cubic,160,Sr2NdMnO6_225
BaSrCaSeO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrCaWO6_16,16,orthorhombic,130,NaPrYSbO6_216
BaSrCaWO6_2,2,triclinic,11,BaCaDyNbO6_216
BaSrCaWO6_216,216,cubic,130,NaPrYSbO6_216
BaSrCaWO6_8,8,monoclinic,130,NaPrYSbO6_216
BaSrCe2O6_123,123,tetragonal,6,Ba2ErPaO6_225
BaSrCeBiO6_216,216,cubic,6,Ba2ErPaO6_225
BaSrCeCrO6_216,216,cubic,160,Sr2NdMnO6_225
BaSrCeFeO6_216,216,cubic,160,Sr2NdMnO6_225
BaSrCeHfO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrCeHfO6_2,2,triclinic,14,BaSrNdSbO6_216
BaSrCeHfO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrCeNbO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrCeSbO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrCeSbO6_2,2,triclinic,14,BaSrNdSbO6_216
BaSrCeSnO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrCeTiO6_216,216,cubic,160,Sr2NdMnO6_225
BaSrCeWO6_2,2,triclinic,14,BaSrNdSbO6_216
BaSrCrBiO6_216,216,cubic,130,NaPrYSbO6_216
BaSrCrSnO6_216,216,cubic,53,EuMoO3_221
BaSrCuBiO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrDyBiO6_216,216,cubic,12,BaCaLaSbO6_216
BaSrDyNbO6_16,16,orthorhombic,8,Ba2TmMoO6_225
BaSrDyNbO6_2,2,triclinic,8,Ba2TmMoO6_225
BaSrDyNbO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrDySbO6_2,2,triclinic,8,Ba2TmMoO6_225
BaSrDySbO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrDyWO6_16,16,orthorhombic,8,Ba2TmMoO6_225
BaSrDyWO6_2,2,triclinic,8,Ba2TmMoO6_225
BaSrDyWO6_216,216,cubic,8,Ba2TmMoO6_225
BaSrEuBiO6_16,16,orthorhombic,12,BaCaLaSbO6_216
BaSrEuCrO6_2,2,triclinic,160,Sr2NdMnO6_225
BaSrEuCrO6_216,216,cubic,160,Sr2NdMnO6_225
BaSrEuNbO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrEuSbO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrEuSeO6_2,2,triclinic,8,Ba2TmMoO6_225
BaSrEuVO6_216,216,cubic,160,Sr2NdMnO6_225
BaSrEuWO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrEuWO6_2,2,triclinic,14,BaSrNdSbO6_216
BaSrEuWO6_216,216,cubic,12,BaCaLaSbO6_216
BaSrEuWO6_48,48,orthorhombic,14,BaSrNdSbO6_216
BaSrGaBiO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrGdBiO6_48,48,orthorhombic,12,BaCaLaSbO6_216
BaSrGdCrO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrGdNbO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrHfNbO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrHfSnO6_216,216,cubic,8,Ba2TmMoO6_225
BaSrInBiO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrInSbO6_216,216,cubic,8,Ba2TmMoO6_225
BaSrLaBiO6_2,2,triclinic,6,Ba2ErPaO6_225
BaSrLaBiO6_216,216,cubic,6,Ba2ErPaO6_225
BaSrLaSbO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrLaVO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrLaVO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrLaWO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrMgTeO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrMnWO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrNbInO6_216,216,cubic,8,Ba2TmMoO6_225
BaSrNbSbO6_2,2,triclinic,8,Ba2TmMoO6_225
BaSrNbSbO6_216,216,cubic,8,Ba2TmMoO6_225
BaSrNbWO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrNdBiO6_16,16,orthorhombic,6,Ba2ErPaO6_225
BaSrNdBiO6_216,216,cubic,6,Ba2ErPaO6_225
BaSrNdFeO6_216,216,cubic,160,Sr2NdMnO6_225
BaSrNdNbO6_2,2,triclinic,14,BaSrNdSbO6_216
BaSrNdNbO6_48,48,orthorhombic,14,BaSrNdSbO6_216
BaSrNdSbO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrNdWO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrPrHfO6_216,216,cubic,6,Ba2ErPaO6_225
BaSrPrNbO6_2,2,triclinic,14,BaSrNdSbO6_216
BaSrPrSbO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrPrSbO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrPrTiO6_2,2,triclinic,11,BaCaDyNbO6_216
BaSrPrVO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrPrVO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrPrWO6_216,216,cubic,12,BaCaLaSbO6_216
BaSrPrZrO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrSmBiO6_216,216,cubic,6,Ba2ErPaO6_225
BaSrSmFeO6_216,216,cubic,160,Sr2NdMnO6_225
BaSrSmNbO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrSmSbO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrSmSeO6_16,16,orthorhombic,8,Ba2TmMoO6_225
BaSrSmSeO6_216,216,cubic,8,Ba2TmMoO6_225
BaSrSmWO6_2,2,triclinic,14,BaSrNdSbO6_216
BaSrTbBiO6_48,48,orthorhombic,14,BaSrNdSbO6_216
BaSrTbCeO6_2,2,triclinic,6,Ba2ErPaO6_225
BaSrTbCrO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrTbHfO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrTbSbO6_2,2,triclinic,8,Ba2TmMoO6_225
BaSrTbSbO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrTbSnO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrTbVO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrTbWO6_2,2,triclinic,8,Ba2TmMoO6_225
BaSrTbZrO6_16,16,orthorhombic,14,BaSrNdSbO6_216
BaSrTbZrO6_2,2,triclinic,14,BaSrNdSbO6_216
BaSrTbZrO6_216,216,cubic,14,BaSrNdSbO6_216
BaSrTiBiO6_216,216,cubic,130,NaPrYSbO6_216
BaSrYbReO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrYNbO6_16,16,orthorhombic,8,Ba2TmMoO6_225
BaSrYNbO6_2,2,triclinic,8,Ba2TmMoO6_225
BaSrYSbO6_16,16,orthorhombic,8,Ba2TmMoO6_225
BaSrYWO6_2,2,triclinic,11,BaCaDyNbO6_216
BaSrZnWO6_216,216,cubic,166,SrPrZnBiO6_216
BaSrZr2O6_123,123,tetragonal,8,Ba2TmMoO6_225
BaSrZrSnO6_216,216,cubic,8,Ba2TmMoO6_225
BaTaNO2_123,123,tetragonal,53,EuMoO3_221
BaTaSe3_194,194,hexagonal,124,Na3TbTi2Nb2O12_1
BaTbEuSbO6_2,2,triclinic,8,Ba2TmMoO6_225
BaTbNdFeO6_216,216,cubic,53,EuMoO3_221
BaTbO3_221,221,cubic,6,Ba2ErPaO6_225
BaTcO3_194,194,hexagonal,9,Ba3FeRu2O9_194
BaThO3_62,62,orthorhombic,5,Ba2CePaO6_225
BaTiO3_194,194,hexagonal,9,Ba3FeRu2O9_194
BaTiO3_221,221,cubic,68,K2InHgF6_225
BaTiO3_99,99,tetragonal,158,Sr2CrSbO6_12
BaTiSe3_194,194,hexagonal,169,TlCr5Se8_12
BaTlO3_221,221,cubic,14,BaSrNdSbO6_216
BaUS3_62,62,orthorhombic,34,Cs2NaHoCl6_225
BaVO3_164,164,trigonal,9,Ba3FeRu2O9_194
BaWO3_221,221,cubic,8,Ba2TmMoO6_225
BaYbO3_221,221,cubic,14,BaSrNdSbO6_216
BaYMn2O6_12,12,monoclinic,161,Sr3La7Mn7(FeO10)3_1
BaZrO3_140,140,tetragonal,8,Ba2TmMoO6_225
BaZrO3_221,221,cubic,8,Ba2TmMoO6_225
BaZrSe3_1,1,triclinic,42,CsPdBr3_1
BaZrSe3_194,194,hexagonal,150,RbCoBr3_185
BeAgO3_221,221,cubic,4,BSbO3_221
BeAuO3_221,221,cubic,15,BeAuO3_221
BeBiO3_221,221,cubic,103,LiCeO3_221
BeBO3_221,221,cubic,16,BeBO3_221
BeCuO3_221,221,cubic,17,BeCuO3_221
BeOsO3_221,221,cubic,3,BPtO3_221
BePbO3_221,221,cubic,103,LiCeO3_221
BePdO3_221,221,cubic,4,BSbO3_221
BePtO3_221,221,cubic,15,BeAuO3_221
BeReO3_221,221,cubic,3,BPtO3_221
BeSbO3_221,221,cubic,4,BSbO3_221
BeZnO3_221,221,cubic,17,BeCuO3_221
Bi2WO6_12,12,monoclinic,10,Ba3SnO_221
Bi2WO6_29,29,orthorhombic,10,Ba3SnO_221
Bi2WO6_41,41,orthorhombic,10,Ba3SnO_221
BiRhO3_62,62,orthorhombic,161,Sr3La7Mn7(FeO10)3_1
BIrO3_221,221,cubic,3,BPtO3_221
BPbO3_221,221,cubic,15,BeAuO3_221
BPtO3_221,221,cubic,3,BPtO3_221
BSbO3_221,221,cubic,4,BSbO3_221
